name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
中粮万科长阳半岛紫云庭,房山,3,2,2,165㎡,高层(共15层),2013年建造,南北,距房山线长阳步行1.2km,695
西潞园,房山,1,1,1,66.5㎡,低层(共6层),1993年建造,南北,距房山线苏庄步行1.9km,210
西潞园,房山,1,1,1,53.2㎡,高层(共6层),1996年建造,南北,距房山线苏庄步行1.9km,180
建邦华庭西区,房山,3,2,2,143.5㎡,低层(共18层),2014年建造,东南,距房山线长阳步行815m,620
昊天温泉家园,房山,2,1,1,76.8㎡,高层(共6层),2020年建造,南北,距房山线良乡南关步行1.8km,185
西潞园,房山,1,1,1,39.7㎡,高层(共6层),1993年建造,南,距房山线苏庄步行1.9km,165
文化路小区,房山,1,1,1,34.7㎡,共3层,1977年建造,南,距房山线良乡南关步行1.5km,142
尊悦府邸,房山,4,2,2,181.2㎡,中层(共15层),2014年建造,南北,距房山线良乡南关步行1km,566
中海寰宇视界,房山,3,2,2,96㎡,中层(共15层),2020年建造,南北,距房山线稻田步行714m,520
蓝光海悦城,房山,2,2,1,85.9㎡,中层(共15层),2015年建造,南北,距房山线苏庄步行933m,298
鸿顺园(西区),房山,2,1,1,97㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行487m,280
长阳半岛2号院,房山,2,1,1,87㎡,低层(共28层),2011年建造,南北,距房山线长阳步行927m,348
中海寰宇视界,房山,3,2,2,96㎡,高层(共11层),2020年建造,南北,距房山线稻田步行714m,505
中海寰宇视界,房山,3,2,2,96㎡,中层(共15层),2020年建造,南北,距房山线稻田步行714m,505
长景新园,房山,2,1,1,49㎡,中层(共6层),2015年建造,南北,距房山线稻田步行457m,166
太平庄西里(北区),房山,3,2,2,140.8㎡,低层(共6层),2003年建造,南北,距房山线苏庄步行1.9km,285
长阳半岛祥云墅,房山,3,2,2,121㎡,低层(共17层),2013年建造,南北,距房山线长阳步行1.2km,370
紫云家园10号院,房山,3,2,2,121.4㎡,低层(共17层),2013年建造,南北,距房山线长阳步行1.3km,470
鸿顺园(西区),房山,2,1,2,92㎡,高层(共15层),2011年建造,南北,距房山线良乡大学城西步行487m,305
靠山居艺墅,房山,4,3,3,161㎡,共4层,2005年建造,南北,距房山线稻田步行1.6km,550
康泽佳苑,房山,2,1,1,55㎡,高层(共18层),2014年建造,南北,距房山线长阳步行799m,200
远洋新仕界,房山,2,2,1,50㎡,低层(共15层),2014年建造,南北,距房山线良乡大学城步行765m,166
康泽佳苑,房山,2,1,1,56㎡,高层(共24层),2010年建造,南北,距房山线长阳步行799m,200
中海寰宇视界,房山,2,2,1,72㎡,低层(共12层),2020年建造,南北,距房山线稻田步行714m,400
康泽佳苑,房山,2,1,1,52.9㎡,低层(共18层),2012年建造,南,距房山线长阳步行799m,215
懋源璟岳,丰台,5,9,5,618㎡,共3层,2020年建造,南北,距房山线丰益桥南步行804m,5600
中海寰宇视界,房山,2,2,1,74㎡,中层(共8层),2020年建造,西南,距房山线稻田步行714m,399
太平庄东里,房山,2,1,1,104.7㎡,中层(共6层),2003年建造,南北,距房山线苏庄步行1.8km,235
鸿顺园(西区),房山,3,1,2,116.7㎡,中层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,315
佳世苑北区,房山,2,1,1,78.2㎡,高层(共13层),2011年建造,南北,距房山线苏庄步行667m,225
海逸半岛,房山,2,2,1,117.3㎡,高层(共15层),2005年建造,南北,距房山线良乡南关步行1.1km,370
懋源璟岳,丰台,4,2,3,195㎡,中层(共15层),2018年建造,南北,距房山线丰益桥南步行804m,1880
广阳郡九号小区,房山,2,2,3,228㎡,中层(共9层),2020年建造,南,距房山线良乡大学城步行2km,1200
昊天伟业嘉园西里,房山,2,1,1,89.1㎡,低层(共7层),2004年建造,南北,距房山线良乡大学城西步行1.3km,280
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
苏庄二里,房山,2,1,1,88.5㎡,低层(共6层),2002年建造,南北,距房山线苏庄步行852m,288
昊天伟业嘉园西里,房山,2,1,1,89.1㎡,低层(共7层),2004年建造,南北,距房山线良乡大学城西步行1.3km,280
鸿顺园(西区),房山,2,1,1,90.3㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行487m,286
邑上公馆小区,房山,2,1,1,81.7㎡,低层(共6层),2012年建造,南北,,297
苏庄二里,房山,2,2,1,91.2㎡,低层(共6层),2005年建造,南北,距房山线苏庄步行852m,280
碧波园,房山,2,1,1,98.7㎡,低层(共6层),2005年建造,南北,距房山线广阳城步行658m,280
碧波园,房山,2,2,1,98.7㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,289
鸿顺园(西区),房山,2,1,1,96.9㎡,低层(共6层),2000年建造,南北,距房山线良乡大学城西步行487m,281
鸿顺园(西区),房山,2,1,1,90.4㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,298
苏庄二里,房山,2,1,1,90.1㎡,低层(共6层),2001年建造,南北,距房山线苏庄步行852m,287
鸿顺园(西区),房山,2,1,1,96.9㎡,低层(共6层),2000年建造,南北,距房山线良乡大学城西步行487m,281
鸿顺园东区,房山,2,1,1,83㎡,低层(共6层),2011年建造,东北,,285
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,288
苏庄二里,房山,2,1,1,90.1㎡,低层(共6层),2000年建造,南北,距房山线苏庄步行852m,283
苏庄二里,房山,2,1,1,89.7㎡,低层(共6层),2003年建造,南北,距房山线苏庄步行852m,280
苏庄二里,房山,2,1,1,89.7㎡,低层(共6层),2002年建造,南北,距房山线苏庄步行852m,280
瑞雪春堂,房山,2,1,2,91.1㎡,低层(共9层),2009年建造,南北,,298
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
拱辰西里,房山,2,2,1,98.4㎡,低层(共6层),2002年建造,南北,距房山线良乡南关步行1.8km,298
鸿顺园东区,房山,2,1,1,82㎡,低层(共6层),2012年建造,南北,,290
西潞园,房山,3,1,1,95.7㎡,低层(共6层),1995年建造,南北,距房山线苏庄步行1.9km,295
苏庄二里,房山,2,1,1,88.5㎡,低层(共6层),2002年建造,南北,距房山线苏庄步行852m,288
碧波园,房山,2,1,1,98.7㎡,低层(共6层),2005年建造,南北,距房山线广阳城步行658m,280
拱辰西里,房山,2,2,1,98.4㎡,低层(共6层),2002年建造,南北,距房山线良乡南关步行1.8km,298
苏庄二里,房山,2,1,1,89.7㎡,低层(共6层),2002年建造,南北,距房山线苏庄步行852m,280
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
苏庄二里,房山,2,1,1,90.1㎡,低层(共6层),2000年建造,南北,距房山线苏庄步行852m,283
鸿顺园(西区),房山,2,1,1,90.4㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,298
鸿顺园(西区),房山,2,1,1,96.9㎡,低层(共6层),2000年建造,南北,距房山线良乡大学城西步行487m,281
碧波园,房山,2,2,1,98.7㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,289
邑上公馆小区,房山,2,1,1,81.7㎡,低层(共6层),2012年建造,南北,,297
昊天伟业嘉园西里,房山,2,1,1,89.1㎡,低层(共7层),2004年建造,南北,距房山线良乡大学城西步行1.3km,280
鸿顺园(西区),房山,2,1,1,92㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行487m,286
苏庄二里,房山,2,1,1,90.1㎡,低层(共6层),2001年建造,南北,距房山线苏庄步行852m,287
碧波园,房山,2,2,1,98.7㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,289
苏庄二里,房山,2,1,1,90.1㎡,低层(共6层),2000年建造,南北,距房山线苏庄步行852m,283
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
苏庄二里,房山,2,1,1,89.7㎡,低层(共6层),2002年建造,南北,距房山线苏庄步行852m,280
邑上公馆小区,房山,2,1,1,81.7㎡,低层(共6层),2012年建造,南北,,297
鸿顺园(西区),房山,2,1,1,96.9㎡,低层(共6层),2000年建造,南北,距房山线良乡大学城西步行487m,281
苏庄二里,房山,2,1,1,89.7㎡,低层(共6层),2002年建造,南北,距房山线苏庄步行852m,280
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
碧波园,房山,2,2,1,98.7㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,289
鸿顺园(西区),房山,2,1,1,96.9㎡,低层(共6层),2000年建造,南北,距房山线良乡大学城西步行487m,281
碧波园,房山,2,2,1,98.7㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,289
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
鸿顺园(西区),房山,2,1,1,92.9㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行487m,286
月华小区,房山,3,1,1,99.8㎡,低层(共6层),1998年建造,南北,,280
西潞园,房山,3,1,1,95.7㎡,低层(共6层),1995年建造,南北,距房山线苏庄步行1.9km,295
瑞雪春堂,房山,2,1,1,93.9㎡,低层(共15层),2010年建造,南北,,287
瑞雪春堂,房山,2,1,1,91.6㎡,低层(共15层),2009年建造,东南,,286
瑞雪春堂,房山,2,2,1,93.1㎡,低层(共15层),2011年建造,西南,,295
瑞雪春堂,房山,2,1,1,93.4㎡,低层(共15层),2011年建造,东南,,280
瑞雪春堂,房山,2,1,1,91.3㎡,低层(共15层),2012年建造,南北,,280
瑞雪春堂,房山,2,1,2,90.2㎡,高层(共9层),2012年建造,南北,,296
阳光邑上,房山,2,2,1,90.2㎡,高层(共8层),2011年建造,南北,距房山线良乡大学城西步行1.3km,288
阳光邑上,房山,2,2,1,85.9㎡,高层(共6层),2011年建造,南北,距房山线良乡大学城西步行1.3km,299
长虹小区,房山,2,2,1,83.3㎡,低层(共6层),1995年建造,南北,距房山线良乡南关步行398m,255
苏庄西区,房山,2,1,1,89.3㎡,低层(共6层),2005年建造,南北,距房山线苏庄步行1.7km,258
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行682m,243
鸿顺园东区,房山,2,1,1,90.8㎡,低层(共6层),2007年建造,南北,,242
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,249
玉竹园小区一里,房山,2,1,1,91㎡,低层(共6层),2004年建造,南北,距房山线良乡大学城西步行593m,243
瑞雪春堂,房山,2,1,2,89.4㎡,低层(共9层),2011年建造,南北,,255
太平庄东里通尚苑,房山,2,2,1,98.1㎡,低层(共6层),2002年建造,南北,,240
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2002年建造,南北,距房山线良乡大学城西步行682m,243
昊天嘉园,房山,2,1,1,91.1㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行682m,240
太平庄东里通尚苑,房山,2,1,1,98.1㎡,低层(共6层),2000年建造,南北,,245
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2005年建造,南北,距房山线广阳城步行658m,252
鸿顺园东区,房山,2,1,1,90.8㎡,低层(共6层),2005年建造,东南,,242
太平庄西里(北区),房山,2,1,1,92.8㎡,低层(共6层),2020年建造,南北,距房山线苏庄步行1.9km,247
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2005年建造,南北,距房山线广阳城步行658m,252
瑞雪春堂,房山,2,1,1,93.4㎡,低层(共15层),2011年建造,东南,,280
瑞雪春堂,房山,2,1,1,93.9㎡,低层(共15层),2010年建造,南北,,287
瑞雪春堂,房山,2,1,1,91.6㎡,低层(共15层),2009年建造,东南,,286
阳光邑上,房山,2,2,1,85.9㎡,高层(共6层),2011年建造,南北,距房山线良乡大学城西步行1.3km,299
阳光邑上,房山,2,2,1,90.2㎡,高层(共8层),2011年建造,南北,距房山线良乡大学城西步行1.3km,288
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行682m,243
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2014年建造,南北,距房山线广阳城步行658m,248
鸿顺园东区,房山,2,1,1,90.8㎡,低层(共6层),2005年建造,东南,,242
太平庄东里通尚苑,房山,2,1,1,98.1㎡,低层(共6层),2000年建造,南北,,245
昊天嘉园,房山,2,1,1,91.1㎡,低层(共6层),2005年建造,南北,距房山线良乡大学城西步行682m,240
玉竹园小区一里,房山,2,1,1,91㎡,低层(共6层),2004年建造,南北,距房山线良乡大学城西步行593m,243
瑞雪春堂,房山,2,1,2,89.4㎡,低层(共9层),2011年建造,南北,,255
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2002年建造,南北,距房山线良乡大学城西步行682m,240
瑞雪春堂,房山,2,1,1,93.9㎡,低层(共15层),2010年建造,南北,,287
瑞雪春堂,房山,2,1,1,93.4㎡,低层(共15层),2011年建造,东南,,280
阳光邑上,房山,2,2,1,85.9㎡,高层(共6层),2011年建造,南北,距房山线良乡大学城西步行1.3km,299
阳光邑上,房山,2,2,1,90.2㎡,高层(共8层),2011年建造,南北,距房山线良乡大学城西步行1.3km,288
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行682m,243
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2002年建造,南北,距房山线良乡大学城西步行682m,243
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
瑞雪春堂,房山,2,1,2,89.4㎡,低层(共9层),2011年建造,南北,,255
玉竹园小区一里,房山,2,1,1,91㎡,低层(共6层),2004年建造,南北,距房山线良乡大学城西步行593m,243
瑞雪春堂,房山,2,1,1,93.9㎡,低层(共15层),2010年建造,南北,,287
阳光邑上,房山,2,2,1,90.2㎡,高层(共8层),2011年建造,南北,距房山线良乡大学城西步行1.3km,288
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,252
玉竹园小区一里,房山,2,1,1,91㎡,低层(共6层),2004年建造,南北,距房山线良乡大学城西步行593m,243
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
碧波园,房山,2,2,1,84.1㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,248
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行682m,243
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
玉竹园小区一里,房山,2,1,1,91㎡,低层(共6层),2004年建造,南北,距房山线良乡大学城西步行593m,243
苏庄西区,房山,2,1,1,89.3㎡,低层(共6层),2005年建造,南北,距房山线苏庄步行1.7km,258
鸿顺园东区,房山,2,1,1,90.8㎡,低层(共6层),2007年建造,南北,,242
昊天嘉园,房山,2,1,1,90㎡,低层(共6层),2002年建造,南北,距房山线良乡大学城西步行682m,243
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2005年建造,南北,距房山线广阳城步行658m,252
鸿顺园东区,房山,2,1,1,90.8㎡,低层(共6层),2007年建造,南北,,242
太平庄西里(北区),房山,2,1,1,92.8㎡,低层(共6层),2020年建造,南北,距房山线苏庄步行1.9km,247
罗府家园,房山,2,1,1,83㎡,低层(共6层),2001年建造,南北,距房山线良乡南关步行572m,250
太平庄东里通尚苑,房山,2,2,1,98.1㎡,低层(共6层),2002年建造,南北,,240
碧波园,房山,2,2,1,84.1㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,252
西路南里,房山,2,1,1,86.7㎡,低层(共6层),1998年建造,南北,,245
玉竹园小区一里,房山,2,1,1,91㎡,低层(共6层),2004年建造,南北,距房山线良乡大学城西步行593m,243
瑞雪春堂,房山,2,1,2,89.4㎡,低层(共9层),2011年建造,南北,,255
蓝光海悦城,房山,3,1,1,85.9㎡,中层(共10层),2017年建造,南北,距房山线苏庄步行933m,296
西潞园,房山,3,1,1,88.3㎡,低层(共6层),1994年建造,南北,距房山线苏庄步行1.9km,255
西潞东里小区(南区),房山,3,1,1,90.2㎡,低层(共6层),1998年建造,南北,距房山线良乡南关步行1.7km,248
西潞园,房山,3,1,1,88.3㎡,低层(共6层),1994年建造,南北,距房山线苏庄步行1.9km,255
西潞园,房山,3,1,1,85.5㎡,低层(共6层),2006年建造,南北,距房山线苏庄步行1.9km,249
瑞雪春堂,房山,2,2,2,89㎡,中层(共15层),2013年建造,南北,,285
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
瑞雪春堂,房山,2,1,2,88.6㎡,中层(共15层),2013年建造,南北,,299
瑞雪春堂,房山,2,1,1,84㎡,中层(共17层),2010年建造,南北,,280
瑞雪春堂,房山,2,1,1,90㎡,中层(共15层),2011年建造,南北,,280
瑞雪春堂,房山,2,1,2,89.5㎡,中层(共15层),2012年建造,南北,,295
瑞雪春堂,房山,2,2,2,90㎡,中层(共17层),2010年建造,南北,,295
瑞雪春堂,房山,2,1,1,90㎡,中层(共15层),2013年建造,南北,,293
苏庄西区,房山,2,1,1,89.3㎡,低层(共6层),2005年建造,南北,距房山线苏庄步行1.7km,258
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2002年建造,南北,距房山线良乡大学城西步行682m,243
罗府家园,房山,2,1,1,83㎡,低层(共6层),2001年建造,南北,距房山线良乡南关步行572m,250
鸿顺园东区,房山,2,1,1,90.8㎡,低层(共6层),2007年建造,南北,,242
玉竹园小区一里,房山,2,1,1,91㎡,低层(共6层),2004年建造,南北,距房山线良乡大学城西步行593m,243
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行682m,243
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
蓝光海悦城,房山,3,1,1,85.9㎡,中层(共10层),2017年建造,南北,距房山线苏庄步行933m,296
西潞东里小区(南区),房山,3,1,1,90.2㎡,低层(共6层),1998年建造,南北,距房山线良乡南关步行1.7km,248
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
瑞雪春堂,房山,2,1,2,88.6㎡,中层(共15层),2013年建造,南北,,299
苏庄西区,房山,2,1,1,89.3㎡,低层(共6层),2005年建造,南北,距房山线苏庄步行1.7km,258
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,248
罗府家园,房山,2,1,1,83㎡,低层(共6层),2001年建造,南北,距房山线良乡南关步行572m,250
昊天嘉园,房山,2,1,1,91㎡,低层(共6层),2003年建造,南北,距房山线良乡大学城西步行682m,243
蓝光海悦城,房山,3,1,1,85.9㎡,中层(共10层),2016年建造,南北,距房山线苏庄步行933m,293
西潞东里小区(南区),房山,3,1,1,90.2㎡,低层(共6层),1998年建造,南北,距房山线良乡南关步行1.7km,248
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,252
蓝光海悦城,房山,3,1,1,85.9㎡,中层(共10层),2017年建造,南北,距房山线苏庄步行933m,296
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
蓝光海悦城,房山,3,1,1,85.9㎡,中层(共10层),2017年建造,南北,距房山线苏庄步行933m,296
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2005年建造,南北,距房山线广阳城步行658m,246
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2004年建造,南北,距房山线广阳城步行658m,246
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
碧波园,房山,2,1,1,84.1㎡,低层(共6层),2013年建造,南北,距房山线广阳城步行658m,248
瑞雪春堂,房山,2,1,1,90.8㎡,中层(共16层),2010年建造,南北,,280
瑞雪春堂,房山,2,1,1,90.8㎡,中层(共15层),2011年建造,南北,,285
瑞雪春堂,房山,2,1,2,88.6㎡,中层(共15层),2013年建造,南北,,299
长景新园,房山,2,1,1,93.1㎡,中层(共12层),2014年建造,南北,距房山线稻田步行457m,295
瑞雪春堂,房山,2,1,1,84㎡,中层(共17层),2010年建造,南北,,280
瑞雪春堂,房山,2,1,1,90㎡,中层(共15层),2010年建造,南,,290
碧波园,房山,1,1,1,84.1㎡,低层(共6层),2003年建造,南北,距房山线广阳城步行658m,259
嘉瑞通小区,房山,2,1,1,92.4㎡,低层(共15层),2005年建造,东南,距房山线良乡南关步行235m,249
嘉瑞通小区,房山,2,2,1,92.1㎡,低层(共16层),2006年建造,东南,距房山线良乡南关步行235m,249
瑞雪春堂,房山,2,1,1,91.3㎡,低层(共15层),2009年建造,南北,,259.5
鸿顺园(西区),房山,2,2,1,97.1㎡,高层(共6层),2004年建造,南北,距房山线良乡大学城西步行487m,259
阳光邑上,房山,2,2,1,82.1㎡,高层(共6层),2012年建造,西北,距房山线良乡大学城西步行1.3km,255
佳世苑南区,房山,2,1,1,87.1㎡,高层(共6层),2005年建造,南北,,255
昊天嘉园,房山,2,1,1,86.4㎡,高层(共6层),2004年建造,南北,距房山线良乡大学城西步行682m,246
佳世苑南区,房山,2,1,1,87.1㎡,高层(共6层),2003年建造,南北,,255
罗府家园,房山,2,1,1,83㎡,高层(共6层),2004年建造,南北,距房山线良乡南关步行572m,240
碧波园,房山,2,2,1,96㎡,高层(共6层),2008年建造,南北,距房山线广阳城步行658m,255
苏庄二里,房山,2,1,1,87.5㎡,高层(共6层),2002年建造,东西,距房山线苏庄步行852m,248
长虹小区,房山,2,1,1,94.8㎡,高层(共6层),2000年建造,南北,距房山线良乡南关步行398m,255
苏庄西区,房山,2,1,1,89.4㎡,高层(共6层),2003年建造,南北,距房山线苏庄步行1.7km,245
