name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
UHN国际村,朝阳,3,2,2,153.1㎡,低层(共32层),2006年建造,南北,距首都机场线三元桥步行1.6km,1500
UHN国际村,朝阳,3,2,2,161㎡,低层(共28层),2004年建造,南北,距首都机场线三元桥步行1.6km,1460
UHN国际村,朝阳,3,2,2,136㎡,低层(共32层),,南北,距首都机场线三元桥步行1.6km,1350
万国城MOMA,东城,3,2,3,282.6㎡,低层(共30层),2006年建造,南北,距首都机场线东直门步行1.3km,2800
金星园,朝阳,3,2,2,150.3㎡,低层(共27层),2005年建造,东南,距首都机场线三元桥步行1km,1250
UHN国际村,朝阳,3,2,2,152.8㎡,低层(共32层),2008年建造,南北,距首都机场线三元桥步行1.6km,1300
北京国际友谊花园,朝阳,3,1,2,161.5㎡,低层(共18层),1998年建造,东南,距首都机场线三元桥步行1.4km,1049
金星园,朝阳,3,2,2,148㎡,低层(共22层),2006年建造,东南,距首都机场线三元桥步行1km,1419
金星园,朝阳,3,2,2,147.4㎡,低层(共26层),2006年建造,南北,距首都机场线三元桥步行1km,1395
新源街小区,朝阳,1,1,1,37.6㎡,中层(共6层),1981年建造,南,距首都机场线三元桥步行1.5km,295
幸福二村,朝阳,4,2,3,243.7㎡,低层(共6层),1998年建造,南北,距首都机场线东直门步行1.2km,1853
东棉花胡同小区,东城,4,1,1,65.3㎡,低层(共6层),1990年建造,东西,距首都机场线北新桥步行577m,710
东直门外大街38号小区,东城,1,1,1,42.8㎡,中层(共14层),1990年建造,南,,480
北官厅胡同小区,东城,1,1,1,43.6㎡,中层(共16层),1990年建造,南,,489
东直门外大街38号小区,东城,1,1,1,42.8㎡,中层(共14层),1990年建造,南,,469
左家庄北里,朝阳,1,1,1,45.1㎡,中层(共12层),1989年建造,东,距首都机场线三元桥步行1.6km,320
察慈小区,东城,1,1,1,46.8㎡,中层(共12层),1992年建造,南北,距首都机场线东直门步行669m,455
曙光里,朝阳,1,1,1,58㎡,中层(共12层),2015年建造,南,距首都机场线三元桥步行1.5km,375
金星园,朝阳,4,2,2,174.3㎡,低层(共27层),2008年建造,南北,距首都机场线三元桥步行1km,2300
裘马都,朝阳,4,3,2,441.2㎡,低层(共24层),2008年建造,南北,,3500
浩鸿园,朝阳,6,3,3,281㎡,低层(共19层),2003年建造,西北,,1890
裘马都,朝阳,4,3,2,441.2㎡,低层(共24层),2005年建造,南北,,3500
UHN国际村,朝阳,3,2,2,152.8㎡,低层(共32层),2006年建造,南北,距首都机场线三元桥步行1.6km,1300
UHN国际村,朝阳,3,2,2,136㎡,低层(共32层),2008年建造,南北,距首都机场线三元桥步行1.6km,1350
金星园,朝阳,3,2,2,150.3㎡,低层(共27层),2006年建造,东南,距首都机场线三元桥步行1km,1250
金星园,朝阳,3,2,2,148㎡,低层(共22层),,东南,距首都机场线三元桥步行1km,1419
新源街小区,朝阳,1,1,1,37.6㎡,中层(共6层),1981年建造,南,距首都机场线三元桥步行1.5km,295
幸福二村,朝阳,4,2,3,243.7㎡,低层(共6层),1998年建造,南北,距首都机场线东直门步行1.2km,1853
东直门外大街38号小区,东城,1,1,1,42.8㎡,中层(共14层),1990年建造,南,,480
察慈小区,东城,1,1,1,46.8㎡,中层(共12层),1992年建造,南北,距首都机场线东直门步行669m,455
东直门外大街38号小区,东城,1,1,1,42.8㎡,中层(共14层),1990年建造,南,,469
曙光里,朝阳,1,1,1,58㎡,中层(共12层),2015年建造,南,距首都机场线三元桥步行1.5km,375
金星园,朝阳,4,2,2,174.3㎡,低层(共27层),2008年建造,南北,距首都机场线三元桥步行1km,2300
金星园,朝阳,3,2,2,148㎡,低层(共22层),2008年建造,东南,距首都机场线三元桥步行1km,1419
UHN国际村,朝阳,3,2,2,136㎡,低层(共32层),2008年建造,南北,距首都机场线三元桥步行1.6km,1350
