name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
科研楼小区,石景山,1,1,1,56.3㎡,中层(共6层),1980年建造,南北,距S1线金安桥步行2km,240
西山燕庐,门头沟,4,2,2,139㎡,共5层,2015年建造,南北,,750
金顶街四区,石景山,3,1,1,85.7㎡,高层(共16层),1997年建造,南北,距S1线苹果园步行846m,400
中骏天峰,门头沟,3,2,1,89㎡,高层(共13层),2019年建造,南北,距S1线桥户营步行25m,436
西现代城,石景山,1,0,1,44.6㎡,高层(共22层),2004年建造,北,距S1线苹果园步行1.3km,256
西现代城,石景山,1,1,1,44㎡,中层(共22层),2004年建造,南北,距S1线苹果园步行1.3km,251
模式口东里西区,石景山,2,1,1,58.8㎡,中层(共6层),1991年建造,东西,距S1线苹果园步行1.8km,256
杨庄中区,石景山,3,1,1,89.9㎡,中层(共6层),1999年建造,南北,距S1线苹果园步行1.9km,468
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南,距S1线栗园庄步行1.9km,376
模式口东里西区,石景山,2,1,1,56.1㎡,高层(共6层),1990年建造,东西,距S1线苹果园步行1.8km,246
模式口西里,石景山,2,1,1,59.5㎡,中层(共6层),1986年建造,南北,,240
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,99.5㎡,高层(共18层),2003年建造,西南,距S1线苹果园步行655m,405
丽景长安(一期),门头沟,2,1,1,88.8㎡,低层(共26层),2012年建造,南,距S1线上岸步行1.6km,368
丽景长安(一期),门头沟,2,1,1,91.9㎡,低层(共27层),2012年建造,南,距S1线上岸步行1.6km,420
丽景长安(一期),门头沟,2,1,1,91.9㎡,高层(共26层),2012年建造,南北,距S1线上岸步行1.6km,389
丽景长安(一期),门头沟,2,1,1,91.9㎡,低层(共23层),2012年建造,南北,距S1线上岸步行1.6km,420
丽景长安(一期),门头沟,2,1,1,91.9㎡,低层(共23层),2012年建造,南北,距S1线上岸步行1.6km,420
金顶阳光枫景园,石景山,2,1,1,85.7㎡,中层(共21层),2011年建造,西北,距S1线金安桥步行1.2km,415
金顶阳光槐满园,石景山,2,1,1,89.2㎡,高层(共21层),2009年建造,南北,距S1线金安桥步行958m,432
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,97.5㎡,低层(共24层),2003年建造,西北,距S1线苹果园步行655m,419
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,南,距S1线上岸步行1.6km,379
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,82.9㎡,低层(共24层),2003年建造,南,距S1线苹果园步行655m,420
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,97.5㎡,低层(共24层),2003年建造,南北,距S1线苹果园步行655m,418
梧桐苑知秋园,门头沟,3,1,1,88.8㎡,低层(共21层),2013年建造,南,距S1线栗园庄步行1.9km,375
苹果园一区,石景山,3,1,1,86.7㎡,中层(共18层),2000年建造,南北,距S1线苹果园步行1.4km,454
冯村嘉园(一区),门头沟,1,1,1,42㎡,低层(共15层),2013年建造,南北,距S1线上岸步行1.5km,118
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,东南,距S1线上岸步行1.6km,379
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南,距S1线栗园庄步行1.9km,376
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,东南,距S1线上岸步行1.6km,379
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南,距S1线栗园庄步行1.9km,376
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,东南,距S1线上岸步行1.6km,379
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南,距S1线栗园庄步行1.9km,376
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,东南,距S1线上岸步行1.6km,379
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南,距S1线栗园庄步行1.9km,376
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,东南,距S1线上岸步行1.6km,379
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南,距S1线栗园庄步行1.9km,376
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,东南,距S1线上岸步行1.6km,379
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,东南,距S1线上岸步行1.6km,379
丽景长安(一期),门头沟,2,1,1,87.1㎡,低层(共23层),2012年建造,南,距S1线上岸步行1.6km,379
首钢金顶街三区居民区(金顶街三区),石景山,2,2,1,97.5㎡,低层(共20层),2003年建造,西北,距S1线苹果园步行655m,430
和枫雅居,石景山,2,1,1,91.9㎡,低层(共19层),2002年建造,南,距S1线苹果园步行1.8km,490
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,97.5㎡,低层(共24层),2003年建造,南北,距S1线苹果园步行655m,419
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南,距S1线栗园庄步行1.9km,376
苹果园一区,石景山,2,1,1,56.6㎡,高层(共6层),1989年建造,南北,距S1线苹果园步行1.4km,298
丽景长安(一期),门头沟,2,1,1,88.8㎡,高层(共26层),2015年建造,南,距S1线上岸步行1.6km,375
信园,门头沟,3,1,1,97.2㎡,中层(共6层),1997年建造,南北,距S1线上岸步行1.4km,338
信园,门头沟,3,1,1,97.2㎡,中层(共6层),1997年建造,北,距S1线上岸步行1.4km,338
西井四区,石景山,3,1,1,98.5㎡,高层(共6层),1996年建造,西北,距S1线苹果园步行1.7km,410
中骏天峰,门头沟,3,2,1,93㎡,中层(共11层),2020年建造,南北,距S1线桥户营步行25m,411
信园,门头沟,3,2,1,95.5㎡,高层(共6层),1997年建造,南北,距S1线上岸步行1.4km,339
苹果园一区,石景山,2,1,1,55.7㎡,高层(共6层),1985年建造,南北,距S1线苹果园步行1.4km,298
梧桐苑知秋园,门头沟,3,1,1,89.5㎡,低层(共21层),2013年建造,南,距S1线栗园庄步行1.9km,388
梧桐苑知秋园,门头沟,3,1,1,89.5㎡,低层(共24层),2013年建造,南北,距S1线栗园庄步行1.9km,429
梧桐苑知秋园,门头沟,3,1,1,89.5㎡,低层(共21层),2013年建造,南,距S1线栗园庄步行1.9km,392
丽景长安(一期),门头沟,2,1,1,91.9㎡,中层(共26层),2012年建造,南北,距S1线上岸步行1.6km,397
丽景长安(一期),门头沟,2,1,1,88.8㎡,中层(共26层),2014年建造,南,距S1线上岸步行1.6km,385
梧桐苑知秋园,门头沟,3,1,1,89.7㎡,低层(共21层),2013年建造,南北,距S1线栗园庄步行1.9km,419
金顶街(二区),石景山,2,1,1,95.2㎡,中层(共20层),2006年建造,西北,距S1线苹果园步行1.3km,402
丽景长安(一期),门头沟,2,1,1,91.9㎡,高层(共26层),2012年建造,南北,距S1线上岸步行1.6km,389
丽景长安(一期),门头沟,2,1,1,88.8㎡,中层(共26层),2012年建造,南,距S1线上岸步行1.6km,381
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,99.5㎡,高层(共18层),2000年建造,西南,距S1线苹果园步行655m,415
丽景长安(一期),门头沟,2,1,1,88.8㎡,中层(共26层),2012年建造,南,距S1线上岸步行1.6km,389
梧桐苑知秋园,门头沟,3,1,1,89.7㎡,低层(共21层),2013年建造,南北,距S1线栗园庄步行1.9km,418
丽景长安(一期),门头沟,2,1,1,91.9㎡,中层(共26层),2012年建造,南北,距S1线上岸步行1.6km,400
丽景长安(一期),门头沟,2,1,1,88.8㎡,高层(共26层),2012年建造,南,距S1线上岸步行1.6km,385
丽景长安(一期),门头沟,2,1,1,91.9㎡,高层(共26层),2013年建造,南北,距S1线上岸步行1.6km,395
丽景长安(一期),门头沟,2,1,1,91.9㎡,中层(共26层),2013年建造,南北,距S1线上岸步行1.6km,405
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,88.8㎡,中层(共24层),2003年建造,东南,距S1线苹果园步行655m,435
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,85.8㎡,高层(共24层),2000年建造,东南,距S1线苹果园步行655m,422
金顶街(二区),石景山,2,1,1,95.2㎡,高层(共20层),2000年建造,东北,距S1线苹果园步行1.3km,415
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,88.8㎡,中层(共24层),2000年建造,东南,距S1线苹果园步行655m,433
金顶街(二区),石景山,2,1,1,95.3㎡,高层(共20层),2003年建造,西北,距S1线苹果园步行1.3km,400
金顶街(二区),石景山,2,1,1,95.6㎡,中层(共20层),2007年建造,东,距S1线苹果园步行1.3km,442
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,83.7㎡,高层(共24层),2000年建造,西南,距S1线苹果园步行655m,433
和枫雅居,石景山,2,2,1,95㎡,高层(共22层),2005年建造,东北,距S1线苹果园步行1.8km,508
金顶阳光枫景园,石景山,2,1,1,85㎡,中层(共21层),2011年建造,西北,距S1线金安桥步行1.2km,415
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,99.5㎡,高层(共18层),2000年建造,西南,距S1线苹果园步行655m,418
西山燕庐,门头沟,2,1,1,84.8㎡,高层(共25层),2018年建造,南,,510
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,88.8㎡,中层(共24层),2003年建造,东南,距S1线苹果园步行655m,435
丽景长安(一期),门头沟,2,1,1,87.1㎡,中层(共26层),2012年建造,南,距S1线上岸步行1.6km,378
丽景长安(一期),门头沟,2,1,1,88.8㎡,中层(共26层),2014年建造,南,距S1线上岸步行1.6km,385
丽景长安(一期),门头沟,2,1,1,88.8㎡,高层(共26层),2013年建造,南,距S1线上岸步行1.6km,390
首钢金顶街三区居民区(金顶街三区),石景山,2,1,1,99.5㎡,高层(共18层),2003年建造,西南,距S1线苹果园步行655m,418
信园,门头沟,3,2,1,95.5㎡,高层(共6层),1997年建造,南北,距S1线上岸步行1.4km,339
梧桐苑知秋园,门头沟,3,1,1,89.5㎡,低层(共24层),2013年建造,南北,距S1线栗园庄步行1.9km,429
梧桐苑知秋园,门头沟,2,1,1,83.6㎡,中层(共24层),2013年建造,南北,距S1线栗园庄步行1.9km,376
